start_hour_str,dow_str,start_station_name,city,avg_duration,number_of_trips
Mid Morning,Sunday,South Van Ness at Market,San Francisco,33.3,24
Evening,Sunday,Post at Kearny,San Francisco,55.3,24
Early Afternoon,Sunday,Post at Kearney,San Francisco,54.2,24
Nightime,Sunday,Commercial at Montgomery,San Francisco,212.7,24
Morning,Sunday,Civic Center BART (7th at Market),San Francisco,37.5,24
Mid Day,Monday,Spear at Folsom,San Francisco,17.1,24
Evening,Monday,Market at Sansome,San Francisco,113.2,24
Morning,Monday,5th at Howard,San Francisco,35.3,24
Nightime,Monday,Embarcadero at Sansome,San Francisco,19.0,24
Morning,Tuesday,2nd at Townsend,San Francisco,13.8,24
Mid Morning,Tuesday,Yerba Buena Center of the Arts (3rd @ Howard),San Francisco,30.5,24
Mid Morning,Tuesday,Howard at 2nd,San Francisco,31.5,24
Mid Morning,Tuesday,Beale at Market,San Francisco,12.3,24
Mid Morning,Tuesday,San Francisco City Hall,San Francisco,137.7,24
Morning,Tuesday,Washington at Kearny,San Francisco,49.0,24
Mid Day,Tuesday,Broadway St at Battery St,San Francisco,64.0,24
Afternoon,Tuesday,Park at Olive,Palo Alto,21.4,24
Evening,Wednesday,Yerba Buena Center of the Arts (3rd @ Howard),San Francisco,40.0,24
Morning,Wednesday,Embarcadero at Folsom,San Francisco,58.6,24
Mid Morning,Wednesday,Grant Avenue at Columbus Avenue,San Francisco,74.6,24
Evening,Wednesday,Mechanics Plaza (Market at Battery),San Francisco,75.4,24
Afternoon,Wednesday,Post at Kearny,San Francisco,12.4,24
Mid Morning,Wednesday,Beale at Market,San Francisco,44.0,24
Morning,Thursday,Beale at Market,San Francisco,13.5,24
Afternoon,Thursday,Golden Gate at Polk,San Francisco,57.0,24
Evening,Thursday,2nd at Folsom,San Francisco,26.5,24
Mid Morning,Thursday,2nd at South Park,San Francisco,16.2,24
Early Afternoon,Friday,San Jose Civic Center,San Jose,158.6,24
Nightime,Friday,Powell Street BART,San Francisco,14.6,24
Nightime,Friday,Embarcadero at Sansome,San Francisco,18.1,24
Evening,Friday,San Francisco Caltrain (Townsend at 4th),San Francisco,20.1,24
Mid Morning,Friday,Clay at Battery,San Francisco,78.8,24
Evening,Friday,Market at Sansome,San Francisco,76.0,24
Early Afternoon,Friday,Post at Kearney,San Francisco,25.3,24
Mid Day,Saturday,Ryland Park,San Jose,28.8,24
Evening,Saturday,South Van Ness at Market,San Francisco,12009.2,24
Mid Day,Saturday,Washington at Kearney,San Francisco,150.0,24
Mid Day,Saturday,Mountain View Caltrain Station,Mountain View,44.3,24
Early Afternoon,Sunday,Ryland Park,San Jose,28.2,23
Early Afternoon,Sunday,San Salvador at 1st,San Jose,33.9,23
Nightime,Sunday,Market at 4th,San Francisco,110.0,23
Nightime,Sunday,Market at 10th,San Francisco,18.2,23
Evening,Sunday,2nd at South Park,San Francisco,19.1,23
Mid Morning,Sunday,Spear at Folsom,San Francisco,17.5,23
Early Afternoon,Monday,San Pedro Square,San Jose,45.4,23
Evening,Monday,Yerba Buena Center of the Arts (3rd @ Howard),San Francisco,48.9,23
Afternoon,Tuesday,San Jose Civic Center,San Jose,20.7,23
Morning,Tuesday,Yerba Buena Center of the Arts (3rd @ Howard),San Francisco,36.0,23
Mid Morning,Tuesday,Post at Kearny,San Francisco,32.7,23
Evening,Tuesday,Yerba Buena Center of the Arts (3rd @ Howard),San Francisco,12.6,23
Morning,Wednesday,Market at Sansome,San Francisco,35.2,23
Mid Morning,Wednesday,Temporary Transbay Terminal (Howard at Beale),San Francisco,22.1,23
Mid Day,Wednesday,Golden Gate at Polk,San Francisco,35.1,23
Afternoon,Thursday,Japantown,San Jose,16.2,23
Evening,Thursday,San Jose Diridon Caltrain Station,San Jose,95.0,23
Evening,Thursday,Market at Sansome,San Francisco,46.0,23
Morning,Thursday,Golden Gate at Polk,San Francisco,13.9,23
Mid Morning,Thursday,Yerba Buena Center of the Arts (3rd @ Howard),San Francisco,31.9,23
Evening,Thursday,Clay at Battery,San Francisco,57.2,23
Morning,Friday,Market at Sansome,San Francisco,66.7,23
Morning,Friday,Embarcadero at Folsom,San Francisco,9.8,23
Afternoon,Saturday,Paseo de San Antonio,San Jose,323.6,23
Early Afternoon,Saturday,San Jose Diridon Caltrain Station,San Jose,19.6,23
Evening,Saturday,San Jose Diridon Caltrain Station,San Jose,77.1,23
Mid Day,Saturday,Japantown,San Jose,36.4,23
Afternoon,Saturday,Golden Gate at Polk,San Francisco,109.4,23
Evening,Saturday,San Francisco Caltrain (Townsend at 4th),San Francisco,18.9,23
Evening,Saturday,Clay at Battery,San Francisco,18.6,23
Mid Day,Saturday,Palo Alto Caltrain Station,Palo Alto,81.9,23
Mid Morning,Sunday,San Jose Civic Center,San Jose,22.4,22
Early Afternoon,Sunday,Santa Clara at Almaden,San Jose,19.7,22
Afternoon,Sunday,San Francisco Caltrain 2 (330 Townsend),San Francisco,37.9,22
Evening,Sunday,Market at 10th,San Francisco,64.7,22
Nightime,Sunday,Powell Street BART,San Francisco,268.8,22
Afternoon,Sunday,California Ave Caltrain Station,Palo Alto,23.6,22
Mid Morning,Sunday,2nd at South Park,San Francisco,81.4,22
Early Afternoon,Sunday,Park at Olive,Palo Alto,28.3,22
Mid Morning,Monday,Howard at 2nd,San Francisco,103.6,22
Morning,Monday,Market at 10th,San Francisco,22.2,22
Early Afternoon,Monday,Temporary Transbay Terminal (Howard at Beale),San Francisco,39.6,22
Morning,Tuesday,San Jose Diridon Caltrain Station,San Jose,9.4,22
Evening,Tuesday,South Van Ness at Market,San Francisco,16.8,22
Evening,Tuesday,San Francisco Caltrain 2 (330 Townsend),San Francisco,42.6,22
Mid Morning,Wednesday,2nd at South Park,San Francisco,19.4,22
Morning,Wednesday,Washington at Kearny,San Francisco,76.3,22
Afternoon,Wednesday,San Francisco City Hall,San Francisco,28.7,22
Nightime,Wednesday,Mechanics Plaza (Market at Battery),San Francisco,25.1,22
Mid Morning,Wednesday,Clay at Battery,San Francisco,57.0,22
Mid Morning,Wednesday,Embarcadero at Bryant,San Francisco,16.6,22
Afternoon,Thursday,Mountain View Caltrain Station,Mountain View,18.9,22
Mid Morning,Thursday,Howard at 2nd,San Francisco,67.0,22
Evening,Thursday,Embarcadero at Folsom,San Francisco,80.9,22
Evening,Thursday,San Jose Civic Center,San Jose,10.1,22
Mid Morning,Thursday,2nd at Folsom,San Francisco,30.0,22
Morning,Friday,Clay at Battery,San Francisco,257.7,22
Mid Morning,Friday,Commercial at Montgomery,San Francisco,42.4,22
Mid Morning,Friday,San Francisco City Hall,San Francisco,47.1,22
Nightime,Friday,Grant Avenue at Columbus Avenue,San Francisco,44.7,22
Evening,Saturday,San Pedro Square,San Jose,24.0,22
Early Afternoon,Saturday,Post at Kearney,San Francisco,26.5,22
Mid Morning,Saturday,Embarcadero at Folsom,San Francisco,20.5,22
Morning,Saturday,San Francisco Caltrain (Townsend at 4th),San Francisco,75.2,22
Afternoon,Saturday,Mountain View Caltrain Station,Mountain View,30.4,22
Early Afternoon,Sunday,San Antonio Caltrain Station,Mountain View,89.2,21
Mid Day,Sunday,Castro Street and El Camino Real,Mountain View,60.3,21
Mid Day,Sunday,San Salvador at 1st,San Jose,87.2,21
Mid Morning,Monday,Spear at Folsom,San Francisco,28.7,21
Mid Morning,Monday,Beale at Market,San Francisco,46.4,21
Evening,Monday,Clay at Battery,San Francisco,13.0,21
Evening,Monday,Mechanics Plaza (Market at Battery),San Francisco,62.1,21
Morning,Monday,Embarcadero at Bryant,San Francisco,53.1,21
Morning,Tuesday,Beale at Market,San Francisco,15.7,21
Morning,Tuesday,Townsend at 7th,San Francisco,11.4,21
Mid Morning,Tuesday,Washington at Kearny,San Francisco,37.3,21
Morning,Tuesday,South Van Ness at Market,San Francisco,14.1,21
Early Afternoon,Tuesday,Temporary Transbay Terminal (Howard at Beale),San Francisco,42.4,21
Early Afternoon,Tuesday,San Francisco City Hall,San Francisco,55.3,21
Mid Morning,Tuesday,Embarcadero at Bryant,San Francisco,43.1,21
Early Afternoon,Wednesday,MLK Library,San Jose,182.2,21
Nightime,Wednesday,Powell Street BART,San Francisco,14.0,21
Morning,Wednesday,South Van Ness at Market,San Francisco,39.7,21
Morning,Wednesday,Clay at Battery,San Francisco,11.3,21
Morning,Wednesday,Embarcadero at Bryant,San Francisco,39.7,21
Afternoon,Wednesday,Mountain View Caltrain Station,Mountain View,16.7,21
Mid Morning,Thursday,Embarcadero at Folsom,San Francisco,59.3,21
Morning,Thursday,2nd at Folsom,San Francisco,15.3,21
Nightime,Thursday,Market at 4th,San Francisco,21.0,21
Afternoon,Thursday,Post at Kearney,San Francisco,17.5,21
Mid Morning,Thursday,Golden Gate at Polk,San Francisco,28.9,21
Morning,Thursday,Embarcadero at Folsom,San Francisco,13.5,21
Nightime,Thursday,Market at 10th,San Francisco,22.7,21
Morning,Thursday,Clay at Battery,San Francisco,14.4,21
Afternoon,Friday,San Jose Diridon Caltrain Station,San Jose,15.2,21
Mid Morning,Friday,Embarcadero at Folsom,San Francisco,51.3,21
Afternoon,Friday,Mountain View Caltrain Station,Mountain View,25.4,21
Afternoon,Friday,Golden Gate at Polk,San Francisco,25.1,21
Mid Day,Saturday,San Pedro Square,San Jose,13.6,21
Nightime,Saturday,Yerba Buena Center of the Arts (3rd @ Howard),San Francisco,42.8,21
Morning,Saturday,Washington at Kearny,San Francisco,36.0,21
Morning,Saturday,Civic Center BART (7th at Market),San Francisco,95.5,21
Afternoon,Saturday,California Ave Caltrain Station,Palo Alto,32.5,21
Afternoon,Sunday,Paseo de San Antonio,San Jose,39.4,20
Nightime,Sunday,Embarcadero at Vallejo,San Francisco,55.7,20
Mid Morning,Sunday,Davis at Jackson,San Francisco,19.6,20
Morning,Sunday,Grant Avenue at Columbus Avenue,San Francisco,26.4,20
Early Afternoon,Sunday,University and Emerson,Palo Alto,180.6,20
Mid Morning,Monday,South Van Ness at Market,San Francisco,23.1,20
Evening,Monday,Market at 10th,San Francisco,11.4,20
Nightime,Monday,Grant Avenue at Columbus Avenue,San Francisco,40.3,20
Nightime,Monday,Harry Bridges Plaza (Ferry Building),San Francisco,31.0,20
Mid Day,Monday,Post at Kearney,San Francisco,39.5,20
Afternoon,Tuesday,Golden Gate at Polk,San Francisco,48.8,20
Mid Morning,Tuesday,Embarcadero at Folsom,San Francisco,41.2,20
Evening,Tuesday,Spear at Folsom,San Francisco,57.4,20
Mid Morning,Tuesday,2nd at South Park,San Francisco,18.8,20
Afternoon,Wednesday,San Jose Civic Center,San Jose,28.9,20
Morning,Wednesday,2nd at Folsom,San Francisco,10.8,20
Nightime,Wednesday,Market at 4th,San Francisco,13.9,20
Morning,Wednesday,Yerba Buena Center of the Arts (3rd @ Howard),San Francisco,15.4,20
Afternoon,Thursday,Adobe on Almaden,San Jose,14.1,20
Mid Morning,Thursday,South Van Ness at Market,San Francisco,13.9,20
Evening,Thursday,Civic Center BART (7th at Market),San Francisco,12.8,20
Evening,Friday,Paseo de San Antonio,San Jose,29.1,20
Mid Day,Friday,San Pedro Square,San Jose,14.7,20
Afternoon,Friday,San Jose Civic Center,San Jose,13.9,20
Evening,Friday,5th at Howard,San Francisco,28.0,20
Evening,Friday,Civic Center BART (7th at Market),San Francisco,14.6,20
Morning,Friday,Yerba Buena Center of the Arts (3rd @ Howard),San Francisco,19.8,20
Early Afternoon,Friday,California Ave Caltrain Station,Palo Alto,87.3,20
Evening,Saturday,San Jose Civic Center,San Jose,21.8,20
Mid Morning,Saturday,San Jose Civic Center,San Jose,114.1,20
Evening,Saturday,5th at Howard,San Francisco,58.0,20
Mid Day,Saturday,San Antonio Caltrain Station,Mountain View,148.0,20
Early Afternoon,Saturday,California Ave Caltrain Station,Palo Alto,88.3,20
Afternoon,Sunday,San Jose City Hall,San Jose,21.9,19
Early Afternoon,Sunday,Arena Green / SAP Center,San Jose,35.3,19
Mid Day,Sunday,Rengstorff Avenue / California Street,Mountain View,58.3,19
Nightime,Sunday,Powell at Post (Union Square),San Francisco,84.7,19
Afternoon,Sunday,Howard at 2nd,San Francisco,40.9,19
Morning,Sunday,Steuart at Market,San Francisco,127.2,19
Morning,Sunday,Embarcadero at Vallejo,San Francisco,62.1,19
Nightime,Sunday,Civic Center BART (7th at Market),San Francisco,228.3,19
Afternoon,Sunday,Mountain View City Hall,Mountain View,74.4,19
Nightime,Sunday,Market at Sansome,San Francisco,20.5,19
Nightime,Monday,Powell at Post (Union Square),San Francisco,16.0,19
Evening,Monday,Civic Center BART (7th at Market),San Francisco,27.6,19
Afternoon,Monday,Park at Olive,Palo Alto,23.4,19
Evening,Tuesday,San Pedro Square,San Jose,22.9,19
Early Afternoon,Tuesday,San Jose Civic Center,San Jose,18.8,19
Nightime,Tuesday,Embarcadero at Sansome,San Francisco,15.4,19
Afternoon,Tuesday,San Francisco City Hall,San Francisco,27.4,19
Nightime,Tuesday,Powell at Post (Union Square),San Francisco,62.5,19
Evening,Tuesday,5th at Howard,San Francisco,12.9,19
Nightime,Tuesday,2nd at Townsend,San Francisco,136.6,19
Evening,Tuesday,Mechanics Plaza (Market at Battery),San Francisco,21.2,19
Afternoon,Tuesday,Mountain View Caltrain Station,Mountain View,56.0,19
Mid Day,Wednesday,San Jose Civic Center,San Jose,74.4,19
Evening,Wednesday,Washington at Kearny,San Francisco,16.7,19
Nightime,Wednesday,Embarcadero at Sansome,San Francisco,66.6,19
Afternoon,Wednesday,Palo Alto Caltrain Station,Palo Alto,40.6,19
Evening,Wednesday,Townsend at 7th,San Francisco,53.3,19
Early Afternoon,Thursday,San Jose Civic Center,San Jose,23.8,19
Mid Day,Thursday,San Jose Civic Center,San Jose,27.1,19
Morning,Thursday,San Jose Diridon Caltrain Station,San Jose,20.6,19
Mid Morning,Thursday,San Francisco City Hall,San Francisco,130.6,19
Nightime,Thursday,Embarcadero at Sansome,San Francisco,38.3,19
Nightime,Thursday,Grant Avenue at Columbus Avenue,San Francisco,26.2,19
Early Afternoon,Friday,MLK Library,San Jose,34.9,19
Nightime,Friday,Market at 4th,San Francisco,57.2,19
Evening,Friday,2nd at South Park,San Francisco,23.7,19
Mid Morning,Friday,2nd at South Park,San Francisco,20.4,19
Morning,Friday,Embarcadero at Bryant,San Francisco,92.1,19
Early Afternoon,Friday,Washington at Kearney,San Francisco,46.0,19
Mid Day,Saturday,Arena Green / SAP Center,San Jose,33.7,19
Nightime,Saturday,Howard at 2nd,San Francisco,66.6,19
Evening,Saturday,2nd at South Park,San Francisco,20.4,19
Evening,Saturday,Civic Center BART (7th at Market),San Francisco,54.3,19
Morning,Saturday,Mechanics Plaza (Market at Battery),San Francisco,101.2,19
Nightime,Saturday,5th at Howard,San Francisco,55.1,19
Nightime,Saturday,Embarcadero at Bryant,San Francisco,13.9,19
Early Afternoon,Sunday,Paseo de San Antonio,San Jose,15.6,18
Early Afternoon,Sunday,SJSU - San Salvador at 9th,San Jose,26.8,18
Morning,Sunday,Embarcadero at Bryant,San Francisco,46.1,18
Evening,Sunday,South Van Ness at Market,San Francisco,14.0,18
Early Afternoon,Sunday,Cowper at University,Palo Alto,56.1,18
Evening,Monday,Washington at Kearny,San Francisco,32.2,18
Evening,Monday,Beale at Market,San Francisco,18.2,18
Morning,Monday,Washington at Kearny,San Francisco,13.5,18
Evening,Monday,Steuart at Market,San Francisco,10.9,18
Mid Day,Monday,Palo Alto Caltrain Station,Palo Alto,225.3,18
Mid Morning,Tuesday,Golden Gate at Polk,San Francisco,26.3,18
Afternoon,Tuesday,California Ave Caltrain Station,Palo Alto,26.6,18
Morning,Tuesday,Embarcadero at Bryant,San Francisco,58.4,18
Mid Morning,Wednesday,Embarcadero at Folsom,San Francisco,14.3,18
Morning,Wednesday,Howard at 2nd,San Francisco,13.1,18
Evening,Wednesday,Market at 10th,San Francisco,42.4,18
Mid Day,Wednesday,Post at Kearney,San Francisco,28.4,18
Early Afternoon,Wednesday,Post at Kearney,San Francisco,116.2,18
Afternoon,Wednesday,Golden Gate at Polk,San Francisco,35.7,18
Evening,Wednesday,5th at Howard,San Francisco,22.7,18
Afternoon,Thursday,San Jose Civic Center,San Jose,25.6,18
Mid Day,Thursday,Post at Kearney,San Francisco,180.7,18
Mid Morning,Thursday,Townsend at 7th,San Francisco,18.5,18
Morning,Thursday,Spear at Folsom,San Francisco,23.9,18
Morning,Thursday,2nd at Townsend,San Francisco,26.2,18
Evening,Thursday,Washington at Kearny,San Francisco,15.6,18
Morning,Thursday,Embarcadero at Bryant,San Francisco,55.3,18
Afternoon,Friday,MLK Library,San Jose,36.7,18
Morning,Friday,Market at 10th,San Francisco,13.5,18
Mid Morning,Friday,Spear at Folsom,San Francisco,144.3,18
Morning,Friday,Beale at Market,San Francisco,22.7,18
Mid Morning,Saturday,San Pedro Square,San Jose,155.1,18
Mid Morning,Saturday,2nd at South Park,San Francisco,59.3,18
Afternoon,Saturday,Post at Kearney,San Francisco,18.8,18
Mid Morning,Saturday,Broadway St at Battery St,San Francisco,86.6,18
Morning,Saturday,Clay at Battery,San Francisco,57.2,18
Mid Day,Sunday,SJSU 4th at San Carlos,San Jose,19.9,17
Morning,Sunday,Temporary Transbay Terminal (Howard at Beale),San Francisco,47.1,17
Evening,Sunday,Mechanics Plaza (Market at Battery),San Francisco,16.2,17
Mid Morning,Sunday,Temporary Transbay Terminal (Howard at Beale),San Francisco,138.8,17
Evening,Sunday,Embarcadero at Folsom,San Francisco,75.8,17
Evening,Sunday,San Francisco Caltrain (Townsend at 4th),San Francisco,17.3,17
Afternoon,Sunday,Park at Olive,Palo Alto,99.5,17
Afternoon,Monday,San Pedro Square,San Jose,130.4,17
Evening,Monday,Embarcadero at Bryant,San Francisco,20.5,17
Nightime,Monday,Powell Street BART,San Francisco,118.8,17
Mid Morning,Monday,Golden Gate at Polk,San Francisco,38.7,17
Evening,Monday,Embarcadero at Folsom,San Francisco,16.8,17
Mid Day,Monday,San Jose Civic Center,San Jose,32.4,17
Nightime,Monday,Embarcadero at Bryant,San Francisco,58.5,17
Mid Day,Tuesday,Paseo de San Antonio,San Jose,47.5,17
Evening,Tuesday,Beale at Market,San Francisco,15.9,17
Nightime,Tuesday,Grant Avenue at Columbus Avenue,San Francisco,68.5,17
Afternoon,Tuesday,Adobe on Almaden,San Jose,13.5,17
Early Afternoon,Tuesday,Post at Kearney,San Francisco,50.7,17
Evening,Wednesday,Beale at Market,San Francisco,14.4,17
Morning,Wednesday,Beale at Market,San Francisco,45.1,17
Nightime,Wednesday,Steuart at Market,San Francisco,14.7,17
Mid Morning,Wednesday,Mountain View Caltrain Station,Mountain View,12.7,17
Evening,Thursday,San Pedro Square,San Jose,15.9,17
Mid Morning,Thursday,San Jose Diridon Caltrain Station,San Jose,10.3,17
Mid Morning,Thursday,Commercial at Montgomery,San Francisco,67.8,17
Morning,Thursday,Townsend at 7th,San Francisco,12.6,17
Morning,Thursday,Yerba Buena Center of the Arts (3rd @ Howard),San Francisco,17.5,17
Nightime,Thursday,Powell Street BART,San Francisco,42.9,17
Early Afternoon,Thursday,MLK Library,San Jose,48.9,17
Evening,Friday,Adobe on Almaden,San Jose,106.8,17
Mid Day,Friday,San Jose Diridon Caltrain Station,San Jose,18.6,17
Afternoon,Friday,Paseo de San Antonio,San Jose,8.6,17
Morning,Friday,Golden Gate at Polk,San Francisco,13.1,17
Nightime,Friday,San Francisco Caltrain (Townsend at 4th),San Francisco,109.9,17
Evening,Friday,Japantown,San Jose,415.3,17
Mid Day,Saturday,St James Park,San Jose,43.2,17
Early Afternoon,Saturday,Adobe on Almaden,San Jose,21.8,17
Afternoon,Saturday,SJSU 4th at San Carlos,San Jose,324.1,17
Afternoon,Saturday,San Jose Diridon Caltrain Station,San Jose,16.2,17
Nightime,Saturday,Market at 10th,San Francisco,88.8,17
Mid Day,Saturday,University and Emerson,Palo Alto,76.9,17
Mid Day,Saturday,Mountain View City Hall,Mountain View,68.1,17
Evening,Saturday,Embarcadero at Folsom,San Francisco,17.6,17
Early Afternoon,Saturday,Palo Alto Caltrain Station,Palo Alto,137.1,17
Mid Day,Sunday,San Jose City Hall,San Jose,38.2,16
Afternoon,Sunday,SJSU 4th at San Carlos,San Jose,21.5,16
Evening,Sunday,Beale at Market,San Francisco,90.5,16
Morning,Sunday,Beale at Market,San Francisco,100.4,16
Nightime,Sunday,Mechanics Plaza (Market at Battery),San Francisco,294.3,16
Mid Day,Sunday,San Antonio Shopping Center,Mountain View,45.4,16
